onset	duration	sample	type	value
0	0.001	1	New Segment	n/a
158.065	0.001	158066	Stimulus	S 52
163.213	0.001	163214	Stimulus	S 55
163.234	0.001	163235	Stimulus	S 58
163.288	0.001	163289	Stimulus	S 29
165.03	0.001	165031	Stimulus	S 37
166.133	0.001	166134	Stimulus	S 50
167.664	0.001	167665	Stimulus	S 29
169.399	0.001	169400	Stimulus	S 39
170.501	0.001	170502	Stimulus	S 50
172.027	0.001	172028	Stimulus	S 28
173.765	0.001	173766	Stimulus	S 33
174.867	0.001	174868	Stimulus	S 50
176.392	0.001	176393	Stimulus	S 28
178.128	0.001	178129	Stimulus	S 33
179.229	0.001	179230	Stimulus	S 50
180.756	0.001	180757	Stimulus	S 28
182.494	0.001	182495	Stimulus	S 35
183.596	0.001	183597	Stimulus	S 50
185.125	0.001	185126	Stimulus	S 28
186.859	0.001	186860	Stimulus	S 35
187.961	0.001	187962	Stimulus	S 50
189.488	0.001	189489	Stimulus	S 29
191.222	0.001	191223	Stimulus	S 39
192.324	0.001	192325	Stimulus	S 50
193.85	0.001	193851	Stimulus	S 29
195.585	0.001	195586	Stimulus	S 43
196.687	0.001	196688	Stimulus	S 50
198.214	0.001	198215	Stimulus	S 28
199.948	0.001	199949	Stimulus	S 35
201.05	0.001	201051	Stimulus	S 50
202.577	0.001	202578	Stimulus	S 29
204.312	0.001	204313	Stimulus	S 39
205.414	0.001	205415	Stimulus	S 50
206.939	0.001	206940	Stimulus	S 28
208.675	0.001	208676	Stimulus	S 35
209.777	0.001	209778	Stimulus	S 50
211.302	0.001	211303	Stimulus	S 29
213.039	0.001	213040	Stimulus	S 39
214.141	0.001	214142	Stimulus	S 50
215.666	0.001	215667	Stimulus	S 29
217.401	0.001	217402	Stimulus	S 39
218.503	0.001	218504	Stimulus	S 50
220.03	0.001	220031	Stimulus	S 29
221.766	0.001	221767	Stimulus	S 39
222.868	0.001	222869	Stimulus	S 50
224.395	0.001	224396	Stimulus	S 28
226.141	0.001	226142	Stimulus	S 45
227.243	0.001	227244	Stimulus	S 50
228.769	0.001	228770	Stimulus	S 28
230.505	0.001	230506	Stimulus	S 47
231.607	0.001	231608	Stimulus	S 50
233.131	0.001	233132	Stimulus	S 29
234.867	0.001	234868	Stimulus	S 41
235.969	0.001	235970	Stimulus	S 50
237.495	0.001	237496	Stimulus	S 29
239.231	0.001	239232	Stimulus	S 37
240.333	0.001	240334	Stimulus	S 50
241.859	0.001	241860	Stimulus	S 28
243.604	0.001	243605	Stimulus	S 45
244.706	0.001	244707	Stimulus	S 50
246.233	0.001	246234	Stimulus	S 29
247.969	0.001	247970	Stimulus	S 38
248.54	0.001	248541	Stimulus	S 50
248.56	0.001	248561	Stimulus	S 50
250.583	0.001	250584	Stimulus	S 29
252.329	0.001	252330	Stimulus	S 39
253.431	0.001	253432	Stimulus	S 50
254.957	0.001	254958	Stimulus	S 29
256.693	0.001	256694	Stimulus	S 43
257.795	0.001	257796	Stimulus	S 50
259.32	0.001	259321	Stimulus	S 29
261.056	0.001	261057	Stimulus	S 37
262.158	0.001	262159	Stimulus	S 50
263.684	0.001	263685	Stimulus	S 29
265.421	0.001	265422	Stimulus	S 40
265.883	0.001	265884	Stimulus	S 50
265.903	0.001	265904	Stimulus	S 50
268.029	0.001	268030	Stimulus	S 29
269.766	0.001	269767	Stimulus	S 37
270.868	0.001	270869	Stimulus	S 50
272.393	0.001	272394	Stimulus	S 28
274.129	0.001	274130	Stimulus	S 47
275.231	0.001	275232	Stimulus	S 50
276.758	0.001	276759	Stimulus	S 28
278.493	0.001	278494	Stimulus	S 35
279.595	0.001	279596	Stimulus	S 50
281.121	0.001	281122	Stimulus	S 28
282.858	0.001	282859	Stimulus	S 35
283.96	0.001	283961	Stimulus	S 50
285.486	0.001	285487	Stimulus	S 29
287.221	0.001	287222	Stimulus	S 37
288.323	0.001	288324	Stimulus	S 50
289.849	0.001	289850	Stimulus	S 28
291.588	0.001	291589	Stimulus	S 45
292.69	0.001	292691	Stimulus	S 50
294.216	0.001	294217	Stimulus	S 29
295.951	0.001	295952	Stimulus	S 37
297.053	0.001	297054	Stimulus	S 50
298.579	0.001	298580	Stimulus	S 28
300.317	0.001	300318	Stimulus	S 33
301.419	0.001	301420	Stimulus	S 50
302.944	0.001	302945	Stimulus	S 28
304.681	0.001	304682	Stimulus	S 33
305.783	0.001	305784	Stimulus	S 50
307.308	0.001	307309	Stimulus	S 29
309.043	0.001	309044	Stimulus	S 41
